Annee;Nuance;Voix;Elu;Sexe;Orientation
2002;SOC;19817.0;0;MASCULIN;Gauche
2002;SOC;15891.0;0;FEMININ;Gauche
2002;PRG;16094.0;0;MASCULIN;Autre
2002;SOC;19358.0;0;MASCULIN;Gauche
2002;SOC;22010.0;0;MASCULIN;Gauche
2002;SOC;19316.0;0;FEMININ;Gauche
2002;SOC;25589.0;0;MASCULIN;Gauche
2002;DVG;23673.0;0;MASCULIN;Gauche
2002;UMP;27758.0;0;MASCULIN;Droite
2002;SOC;18218.0;0;MASCULIN;Gauche
2002;COM;21231.0;0;MASCULIN;Extreme gauche
2002;COM;22546.0;0;MASCULIN;Extreme gauche
2002;PRG;20492.0;0;MASCULIN;Autre
2002;SOC;16907.0;0;MASCULIN;Gauche
2002;PRG;13654.0;0;MASCULIN;Autre
2002;SOC;15847.0;0;MASCULIN;Gauche
2002;PRG;13947.0;0;MASCULIN;Autre
2002;SOC;12458.0;0;MASCULIN;Gauche
2002;SOC;12046.0;0;MASCULIN;Gauche
2002;UDF;22280.0;0;MASCULIN;Autre
2002;UMP;22780.0;0;MASCULIN;Droite
2002;UMP;28629.0;0;MASCULIN;Droite
2002;SOC;17563.0;0;MASCULIN;Gauche
2002;UMP;22605.0;0;MASCULIN;Droite
2002;VEC;28779.0;0;MASCULIN;Centre gauche
2002;SOC;24099.0;0;MASCULIN;Gauche
2002;SOC;22835.0;0;FEMININ;Gauche
2002;SOC;18493.0;0;MASCULIN;Gauche
2002;SOC;19198.0;0;FEMININ;Gauche
2002;SOC;18838.0;0;MASCULIN;Gauche
2002;SOC;20496.0;0;MASCULIN;Gauche
2002;SOC;21033.0;0;MASCULIN;Gauche
2002;SOC;13252.0;0;FEMININ;Gauche
2002;SOC;16179.0;0;MASCULIN;Gauche
2002;VEC;13795.0;0;FEMININ;Centre gauche
2002;SOC;22924.0;0;MASCULIN;Gauche
2002;SOC;34244.0;0;MASCULIN;Gauche
2002;SOC;26815.0;0;MASCULIN;Gauche
2002;SOC;19840.0;0;FEMININ;Gauche
2002;SOC;22333.0;0;MASCULIN;Gauche
2002;SOC;18184.0;0;MASCULIN;Gauche
2002;SOC;11829.0;0;FEMININ;Gauche
2002;SOC;9436.0;0;MASCULIN;Gauche
2002;COM;13272.0;0;MASCULIN;Extreme gauche
2002;UMP;17095.0;0;MASCULIN;Droite
2002;UMP;23106.0;0;MASCULIN;Droite
2002;SOC;14105.0;0;FEMININ;Gauche
2002;SOC;16241.0;0;MASCULIN;Gauche
2002;UMP;29158.0;0;MASCULIN;Droite
2002;COM;29124.0;0;MASCULIN;Extreme gauche
2002;DVG;20258.0;0;MASCULIN;Gauche
2002;SOC;23879.0;0;MASCULIN;Gauche
2002;COM;26204.0;0;MASCULIN;Extreme gauche
2002;PRG;22145.0;0;FEMININ;Autre
2002;SOC;20691.0;0;MASCULIN;Gauche
2002;SOC;22540.0;0;MASCULIN;Gauche
2002;SOC;20728.0;0;MASCULIN;Gauche
2002;SOC;18112.0;0;MASCULIN;Gauche
2002;SOC;18406.0;0;FEMININ;Gauche
2002;VEC;21512.0;0;FEMININ;Centre gauche
2002;PRG;23832.0;0;MASCULIN;Autre
2002;SOC;17805.0;0;MASCULIN;Gauche
2002;SOC;19246.0;0;MASCULIN;Gauche
2002;SOC;18187.0;0;FEMININ;Gauche
2002;SOC;24637.0;0;MASCULIN;Gauche
2002;SOC;21599.0;0;MASCULIN;Gauche
2002;SOC;28725.0;0;MASCULIN;Gauche
2002;SOC;23132.0;0;MASCULIN;Gauche
2002;SOC;21547.0;0;MASCULIN;Gauche
2002;PRG;17932.0;0;MASCULIN;Autre
2002;SOC;18144.0;0;FEMININ;Gauche
2002;VEC;16984.0;0;MASCULIN;Centre gauche
2002;COM;21584.0;0;MASCULIN;Extreme gauche
2002;SOC;25825.0;0;MASCULIN;Gauche
2002;SOC;26661.0;0;MASCULIN;Gauche
2002;SOC;20748.0;0;MASCULIN;Gauche
2002;SOC;16024.0;0;FEMININ;Gauche
2002;DVG;13915.0;0;MASCULIN;Gauche
2002;DVD;13248.0;0;MASCULIN;Centre droite
2002;PRG;14274.0;0;MASCULIN;Autre
2002;PRG;20613.0;0;MASCULIN;Autre
2002;SOC;19235.0;0;MASCULIN;Gauche
2002;SOC;14851.0;0;FEMININ;Gauche
2002;SOC;18096.0;0;FEMININ;Gauche
2002;SOC;23194.0;0;MASCULIN;Gauche
2002;SOC;29804.0;0;FEMININ;Gauche
2002;SOC;29752.0;0;MASCULIN;Gauche
2002;SOC;27739.0;0;MASCULIN;Gauche
2002;SOC;30253.0;0;FEMININ;Gauche
2002;SOC;33266.0;0;MASCULIN;Gauche
2002;SOC;18570.0;0;MASCULIN;Gauche
2002;SOC;15337.0;0;MASCULIN;Gauche
2002;SOC;24775.0;0;MASCULIN;Gauche
2002;SOC;22591.0;0;FEMININ;Gauche
2002;COM;25339.0;0;MASCULIN;Extreme gauche
2002;SOC;30856.0;0;MASCULIN;Gauche
2002;SOC;18980.0;0;MASCULIN;Gauche
2002;SOC;23414.0;0;FEMININ;Gauche
2002;SOC;18901.0;0;MASCULIN;Gauche
2002;SOC;18706.0;0;MASCULIN;Gauche
2002;VEC;11719.0;0;MASCULIN;Centre gauche
2002;SOC;17993.0;0;FEMININ;Gauche
2002;SOC;22907.0;0;MASCULIN;Gauche
2002;SOC;27366.0;0;MASCULIN;Gauche
2002;SOC;18312.0;0;MASCULIN;Gauche
2002;PRG;16833.0;0;FEMININ;Autre
2002;SOC;20642.0;0;MASCULIN;Gauche
2002;SOC;17081.0;0;MASCULIN;Gauche
2002;SOC;23250.0;0;MASCULIN;Gauche
2002;SOC;21570.0;0;FEMININ;Gauche
2002;SOC;21201.0;0;MASCULIN;Gauche
2002;SOC;12779.0;0;FEMININ;Gauche
2002;PRG;18725.0;0;MASCULIN;Autre
2002;VEC;16232.0;0;FEMININ;Centre gauche
2002;VEC;26270.0;0;MASCULIN;Centre gauche
2002;SOC;22085.0;0;FEMININ;Gauche
2002;SOC;26877.0;0;MASCULIN;Gauche
2002;SOC;28877.0;0;FEMININ;Gauche
2002;SOC;29865.0;0;MASCULIN;Gauche
2002;SOC;24084.0;0;FEMININ;Gauche
2002;SOC;26278.0;0;MASCULIN;Gauche
2002;COM;18273.0;0;MASCULIN;Extreme gauche
2002;SOC;22770.0;0;MASCULIN;Gauche
2002;SOC;24356.0;0;MASCULIN;Gauche
2002;COM;23475.0;0;MASCULIN;Extreme gauche
2002;SOC;27874.0;0;MASCULIN;Gauche
2002;VEC;17802.0;0;MASCULIN;Centre gauche
2002;SOC;32173.0;0;MASCULIN;Gauche
2002;SOC;26552.0;0;MASCULIN;Gauche
2002;SOC;14511.0;0;FEMININ;Gauche
2002;SOC;41539.0;0;FEMININ;Gauche
2002;SOC;36978.0;0;FEMININ;Gauche
2002;SOC;39110.0;0;MASCULIN;Gauche
2002;SOC;29934.0;0;MASCULIN;Gauche
2002;SOC;26191.0;0;MASCULIN;Gauche
2002;SOC;20913.0;0;MASCULIN;Gauche
2002;SOC;16974.0;0;FEMININ;Gauche
2002;SOC;12932.0;0;FEMININ;Gauche
2002;VEC;21475.0;0;MASCULIN;Centre gauche
2002;SOC;24942.0;0;FEMININ;Gauche
2002;SOC;24421.0;0;MASCULIN;Gauche
2002;SOC;26108.0;0;MASCULIN;Gauche
2002;SOC;31657.0;0;MASCULIN;Gauche
2002;SOC;31627.0;0;MASCULIN;Gauche
2002;SOC;28118.0;0;FEMININ;Gauche
2002;SOC;22855.0;0;MASCULIN;Gauche
2002;SOC;24157.0;0;MASCULIN;Gauche
2002;SOC;18331.0;0;MASCULIN;Gauche
2002;SOC;17654.0;0;MASCULIN;Gauche
2002;SOC;32237.0;0;FEMININ;Gauche
2002;SOC;34212.0;0;FEMININ;Gauche
2002;SOC;28276.0;0;MASCULIN;Gauche
2002;SOC;18986.0;0;MASCULIN;Gauche
2002;COM;28732.0;0;MASCULIN;Extreme gauche
2002;SOC;24863.0;0;MASCULIN;Gauche
2002;SOC;30146.0;0;MASCULIN;Gauche
2002;SOC;26242.0;0;MASCULIN;Gauche
2002;SOC;28842.0;0;FEMININ;Gauche
2002;VEC;15355.0;0;FEMININ;Centre gauche
2002;SOC;15889.0;0;MASCULIN;Gauche
2002;SOC;18004.0;0;MASCULIN;Gauche
2002;SOC;18754.0;0;MASCULIN;Gauche
2002;SOC;14315.0;0;MASCULIN;Gauche
2002;SOC;24538.0;0;MASCULIN;Gauche
2002;SOC;26724.0;0;FEMININ;Gauche
2002;SOC;22493.0;0;MASCULIN;Gauche
2002;SOC;18338.0;0;FEMININ;Gauche
2002;SOC;21480.0;0;FEMININ;Gauche
2002;COM;22064.0;0;MASCULIN;Extreme gauche
2002;SOC;17275.0;0;MASCULIN;Gauche
2002;SOC;27983.0;0;MASCULIN;Gauche
2002;SOC;25692.0;0;MASCULIN;Gauche
2002;SOC;18617.0;0;MASCULIN;Gauche
2002;VEC;16637.0;0;MASCULIN;Centre gauche
2002;DVG;21910.0;0;MASCULIN;Gauche
2002;SOC;25924.0;0;MASCULIN;Gauche
2002;DVG;13588.0;0;MASCULIN;Gauche
2002;VEC;18334.0;0;FEMININ;Centre gauche
2002;SOC;28262.0;0;MASCULIN;Gauche
2002;SOC;32319.0;0;MASCULIN;Gauche
2002;SOC;31462.0;0;MASCULIN;Gauche
2002;SOC;25616.0;0;MASCULIN;Gauche
2002;SOC;20324.0;0;MASCULIN;Gauche
2002;SOC;16998.0;0;MASCULIN;Gauche
2002;VEC;11391.0;0;MASCULIN;Centre gauche
2002;SOC;14993.0;0;FEMININ;Gauche
2002;COM;18277.0;0;MASCULIN;Extreme gauche
2002;SOC;18144.0;0;MASCULIN;Gauche
2002;SOC;17849.0;0;FEMININ;Gauche
2002;VEC;18290.0;0;MASCULIN;Centre gauche
2002;SOC;19644.0;0;FEMININ;Gauche
2002;SOC;20100.0;0;MASCULIN;Gauche
2002;SOC;22316.0;0;FEMININ;Gauche
2002;SOC;25274.0;0;MASCULIN;Gauche
2002;VEC;28831.0;0;MASCULIN;Centre gauche
2002;SOC;26716.0;0;MASCULIN;Gauche
2002;SOC;25090.0;0;MASCULIN;Gauche
2002;SOC;20941.0;0;FEMININ;Gauche
2002;SOC;18821.0;0;MASCULIN;Gauche
2002;SOC;19103.0;0;MASCULIN;Gauche
2002;VEC;18954.0;0;MASCULIN;Centre gauche
2002;SOC;18343.0;0;FEMININ;Gauche
2002;SOC;17424.0;0;FEMININ;Gauche
2002;PRG;22214.0;0;MASCULIN;Autre
2002;SOC;23176.0;0;MASCULIN;Gauche
2002;SOC;24133.0;0;MASCULIN;Gauche
2002;SOC;20685.0;0;MASCULIN;Gauche
2002;SOC;23585.0;0;MASCULIN;Gauche
2002;SOC;9825.0;0;MASCULIN;Gauche
2002;SOC;18410.0;0;FEMININ;Gauche
2002;SOC;22483.0;0;MASCULIN;Gauche
2002;SOC;13513.0;0;MASCULIN;Gauche
2002;VEC;17192.0;0;MASCULIN;Centre gauche
2002;SOC;15468.0;0;MASCULIN;Gauche
2002;PRG;17273.0;0;FEMININ;Autre
2002;SOC;17116.0;0;MASCULIN;Gauche
2002;SOC;16035.0;0;FEMININ;Gauche
2002;COM;13698.0;0;MASCULIN;Extreme gauche
2002;SOC;20634.0;0;MASCULIN;Gauche
2002;SOC;13358.0;0;FEMININ;Gauche
2002;SOC;16449.0;0;FEMININ;Gauche
2002;VEC;12682.0;0;MASCULIN;Centre gauche
2002;VEC;13166.0;0;FEMININ;Centre gauche
2002;SOC;17477.0;0;FEMININ;Gauche
2002;UMP;23163.0;0;MASCULIN;Droite
2002;UMP;15723.0;0;MASCULIN;Droite
2002;DVG;17786.0;0;MASCULIN;Gauche
2002;SOC;12330.0;0;MASCULIN;Gauche
2002;SOC;20060.0;0;MASCULIN;Gauche
2002;VEC;13261.0;0;MASCULIN;Centre gauche
2002;SOC;19130.0;0;FEMININ;Gauche
2002;SOC;18374.0;0;FEMININ;Gauche
2002;SOC;23230.0;0;MASCULIN;Gauche
2002;SOC;17194.0;0;MASCULIN;Gauche
2002;SOC;25105.0;0;MASCULIN;Gauche
2002;SOC;18013.0;0;MASCULIN;Gauche
2002;SOC;24555.0;0;MASCULIN;Gauche
2002;SOC;19735.0;0;FEMININ;Gauche
2002;SOC;21439.0;0;MASCULIN;Gauche
2002;SOC;21892.0;0;MASCULIN;Gauche
2002;SOC;24015.0;0;MASCULIN;Gauche
2002;SOC;16441.0;0;MASCULIN;Gauche
2002;SOC;15286.0;0;FEMININ;Gauche
2002;VEC;13215.0;0;FEMININ;Centre gauche
2002;PRG;17170.0;0;MASCULIN;Autre
2002;SOC;16536.0;0;MASCULIN;Gauche
2002;SOC;12127.0;0;MASCULIN;Gauche
2002;UMP;22792.0;0;MASCULIN;Droite
2002;SOC;19089.0;0;MASCULIN;Gauche
2002;SOC;13503.0;0;MASCULIN;Gauche
2002;SOC;17652.0;0;MASCULIN;Gauche
2002;SOC;17291.0;0;FEMININ;Gauche
2002;SOC;19364.0;0;MASCULIN;Gauche
2002;SOC;19359.0;0;MASCULIN;Gauche
2002;SOC;16003.0;0;MASCULIN;Gauche
2002;SOC;20501.0;0;MASCULIN;Gauche
2002;SOC;14616.0;0;MASCULIN;Gauche
2002;SOC;23449.0;0;FEMININ;Gauche
2002;SOC;20329.0;0;MASCULIN;Gauche
2002;VEC;16510.0;0;MASCULIN;Centre gauche
2002;SOC;16424.0;0;MASCULIN;Gauche
2002;SOC;16852.0;0;MASCULIN;Gauche
2002;SOC;24237.0;0;MASCULIN;Gauche
2002;SOC;22426.0;0;MASCULIN;Gauche
2002;SOC;19797.0;0;MASCULIN;Gauche
2002;SOC;19319.0;0;FEMININ;Gauche
2002;SOC;21486.0;0;MASCULIN;Gauche
2002;COM;22680.0;0;MASCULIN;Extreme gauche
2002;SOC;23986.0;0;MASCULIN;Gauche
2002;SOC;20888.0;0;FEMININ;Gauche
2002;SOC;20973.0;0;MASCULIN;Gauche
2002;COM;26904.0;0;MASCULIN;Extreme gauche
2002;COM;14627.0;0;MASCULIN;Extreme gauche
2002;SOC;23014.0;0;MASCULIN;Gauche
2002;UMP;20099.0;0;MASCULIN;Droite
2002;SOC;17992.0;0;MASCULIN;Gauche
2002;SOC;18745.0;0;MASCULIN;Gauche
2002;SOC;20338.0;0;FEMININ;Gauche
2002;SOC;17051.0;0;MASCULIN;Gauche
2002;VEC;16200.0;0;FEMININ;Centre gauche
2002;SOC;13538.0;0;FEMININ;Gauche
2002;COM;20881.0;0;MASCULIN;Extreme gauche
2002;SOC;18323.0;0;MASCULIN;Gauche
2002;SOC;18654.0;0;MASCULIN;Gauche
2002;PRG;24501.0;0;MASCULIN;Autre
2002;SOC;24766.0;0;FEMININ;Gauche
2002;SOC;27590.0;0;MASCULIN;Gauche
2002;SOC;18638.0;0;FEMININ;Gauche
2002;DVG;17723.0;0;MASCULIN;Gauche
2002;SOC;22204.0;0;MASCULIN;Gauche
2002;SOC;22541.0;0;MASCULIN;Gauche
2002;SOC;24634.0;0;MASCULIN;Gauche
2002;SOC;24003.0;0;FEMININ;Gauche
2002;SOC;24096.0;0;MASCULIN;Gauche
2002;SOC;32078.0;0;MASCULIN;Gauche
2002;SOC;28147.0;0;MASCULIN;Gauche
2002;SOC;25710.0;0;MASCULIN;Gauche
2002;SOC;25683.0;0;MASCULIN;Gauche
2002;SOC;17721.0;0;FEMININ;Gauche
2002;SOC;25141.0;0;MASCULIN;Gauche
2002;VEC;19715.0;0;FEMININ;Centre gauche
2002;SOC;26285.0;0;MASCULIN;Gauche
2002;COM;20944.0;0;MASCULIN;Extreme gauche
2002;SOC;28015.0;0;MASCULIN;Gauche
2002;SOC;21528.0;0;FEMININ;Gauche
2002;SOC;20062.0;0;MASCULIN;Gauche
2002;SOC;27488.0;0;MASCULIN;Gauche
2002;SOC;22182.0;0;MASCULIN;Gauche
2002;SOC;20402.0;0;MASCULIN;Gauche
2002;SOC;18890.0;0;FEMININ;Gauche
2002;SOC;20929.0;0;MASCULIN;Gauche
2002;PRG;20578.0;0;FEMININ;Autre
2002;SOC;18759.0;0;MASCULIN;Gauche
2002;COM;15437.0;0;MASCULIN;Extreme gauche
2002;SOC;26066.0;0;MASCULIN;Gauche
2002;SOC;18606.0;0;MASCULIN;Gauche
2002;SOC;24921.0;0;MASCULIN;Gauche
2002;SOC;14181.0;0;MASCULIN;Gauche
2002;SOC;12863.0;0;MASCULIN;Gauche
2002;SOC;13702.0;0;FEMININ;Gauche
2002;UMP;22582.0;0;MASCULIN;Droite
2002;UMP;33184.0;0;MASCULIN;Droite
2002;UMP;17398.0;0;MASCULIN;Droite
2002;SOC;9459.0;0;FEMININ;Gauche
2002;SOC;12491.0;0;MASCULIN;Gauche
2002;UDF;23487.0;0;MASCULIN;Autre
2002;SOC;17373.0;0;MASCULIN;Gauche
2002;SOC;13878.0;0;MASCULIN;Gauche
2002;VEC;16825.0;0;MASCULIN;Centre gauche
2002;SOC;14933.0;0;FEMININ;Gauche
2002;VEC;13371.0;0;MASCULIN;Centre gauche
2002;PRG;15817.0;0;FEMININ;Autre
2002;SOC;17246.0;0;FEMININ;Gauche
2002;SOC;15869.0;0;MASCULIN;Gauche
2002;UMP;26315.0;0;MASCULIN;Droite
2002;VEC;15689.0;0;MASCULIN;Centre gauche
2002;SOC;19878.0;0;MASCULIN;Gauche
2002;SOC;20197.0;0;FEMININ;Gauche
2002;COM;11942.0;0;MASCULIN;Extreme gauche
2002;SOC;15439.0;0;FEMININ;Gauche
2002;DVG;18234.0;0;MASCULIN;Gauche
2002;SOC;16287.0;0;MASCULIN;Gauche
2002;PRG;19909.0;0;MASCULIN;Autre
2002;SOC;19363.0;0;MASCULIN;Gauche
2002;SOC;18199.0;0;MASCULIN;Gauche
2002;SOC;13903.0;0;FEMININ;Gauche
2002;SOC;27176.0;0;MASCULIN;Gauche
2002;SOC;20546.0;0;MASCULIN;Gauche
2002;SOC;20554.0;0;FEMININ;Gauche
2002;SOC;21356.0;0;MASCULIN;Gauche
2002;SOC;20796.0;0;MASCULIN;Gauche
2002;SOC;20709.0;0;FEMININ;Gauche
2002;SOC;17654.0;0;FEMININ;Gauche
2002;VEC;15364.0;0;MASCULIN;Centre gauche
2002;UMP;27537.0;0;MASCULIN;Droite
2002;SOC;14532.0;0;FEMININ;Gauche
2002;SOC;18660.0;0;MASCULIN;Gauche
2002;VEC;18327.0;0;FEMININ;Centre gauche
2002;SOC;14933.0;0;FEMININ;Gauche
2002;SOC;6964.0;0;FEMININ;Gauche
2002;SOC;15166.0;0;MASCULIN;Gauche
2002;SOC;21846.0;0;FEMININ;Gauche
2002;SOC;20811.0;0;MASCULIN;Gauche
2002;VEC;19857.0;0;FEMININ;Centre gauche
2002;SOC;18769.0;0;MASCULIN;Gauche
2002;SOC;21345.0;0;MASCULIN;Gauche
2002;VEC;18666.0;0;MASCULIN;Centre gauche
2002;UMP;9007.0;0;MASCULIN;Droite
2002;DVD;18688.0;0;FEMININ;Centre droite
2002;SOC;14712.0;0;FEMININ;Gauche
2002;SOC;17649.0;0;MASCULIN;Gauche
2002;SOC;13447.0;0;MASCULIN;Gauche
2002;SOC;17984.0;0;MASCULIN;Gauche
2002;SOC;22218.0;0;MASCULIN;Gauche
2002;SOC;16262.0;0;FEMININ;Gauche
2002;SOC;21014.0;0;MASCULIN;Gauche
2002;SOC;18280.0;0;MASCULIN;Gauche
2002;SOC;26064.0;0;MASCULIN;Gauche
2002;SOC;29078.0;0;MASCULIN;Gauche
2002;PRG;21000.0;0;MASCULIN;Autre
2002;SOC;13258.0;0;FEMININ;Gauche
2002;COM;14763.0;0;MASCULIN;Extreme gauche
2002;SOC;24359.0;0;MASCULIN;Gauche
2002;SOC;24763.0;0;MASCULIN;Gauche
2002;COM;21058.0;0;MASCULIN;Extreme gauche
2002;SOC;22993.0;0;MASCULIN;Gauche
2002;VEC;17859.0;0;MASCULIN;Centre gauche
2002;SOC;14212.0;0;FEMININ;Gauche
2002;SOC;16677.0;0;FEMININ;Gauche
2002;SOC;15828.0;0;MASCULIN;Gauche
2002;SOC;17339.0;0;FEMININ;Gauche
2002;SOC;16898.0;0;FEMININ;Gauche
2002;SOC;19825.0;0;MASCULIN;Gauche
2002;SOC;25153.0;0;MASCULIN;Gauche
2002;SOC;25385.0;0;MASCULIN;Gauche
2002;SOC;18108.0;0;FEMININ;Gauche
2002;PRG;15674.0;0;FEMININ;Autre
2002;UMP;13714.0;0;MASCULIN;Droite
2002;SOC;13490.0;0;MASCULIN;Gauche
2002;SOC;10240.0;0;MASCULIN;Gauche
2002;SOC;17146.0;0;MASCULIN;Gauche
2002;SOC;13353.0;0;FEMININ;Gauche
2002;VEC;16251.0;0;MASCULIN;Centre gauche
2002;SOC;24339.0;0;MASCULIN;Gauche
2002;SOC;14616.0;0;FEMININ;Gauche
2002;VEC;14876.0;0;MASCULIN;Centre gauche
2002;SOC;19996.0;0;FEMININ;Gauche
2002;SOC;25123.0;0;FEMININ;Gauche
2002;SOC;17121.0;0;MASCULIN;Gauche
2002;COM;16730.0;0;MASCULIN;Extreme gauche
2002;SOC;22106.0;0;MASCULIN;Gauche
2002;SOC;18509.0;0;MASCULIN;Gauche
2002;SOC;16881.0;0;FEMININ;Gauche
2002;SOC;22856.0;0;MASCULIN;Gauche
2002;SOC;21527.0;0;MASCULIN;Gauche
2002;SOC;25398.0;0;MASCULIN;Gauche
2002;UMP;13920.0;0;MASCULIN;Droite
2002;SOC;23829.0;0;FEMININ;Gauche
2002;SOC;23515.0;0;MASCULIN;Gauche
2002;SOC;22408.0;0;MASCULIN;Gauche
2002;SOC;7965.0;0;FEMININ;Gauche
2002;SOC;10568.0;0;MASCULIN;Gauche
2002;UMP;33453.0;0;MASCULIN;Droite
2002;SOC;19911.0;0;MASCULIN;Gauche
2002;UMP;32442.0;0;MASCULIN;Droite
2002;SOC;28433.0;0;MASCULIN;Gauche
2002;UMP;33792.0;0;MASCULIN;Droite
2002;SOC;16135.0;0;FEMININ;Gauche
2002;SOC;30329.0;0;MASCULIN;Gauche
2002;UMP;31068.0;0;MASCULIN;Droite
2002;UMP;26434.0;0;MASCULIN;Droite
2002;SOC;20151.0;0;FEMININ;Gauche
2002;SOC;24796.0;0;MASCULIN;Gauche
2002;SOC;20248.0;0;FEMININ;Gauche
2002;SOC;17800.0;0;MASCULIN;Gauche
2002;SOC;17364.0;0;FEMININ;Gauche
2002;SOC;16246.0;0;MASCULIN;Gauche
2002;SOC;27576.0;0;MASCULIN;Gauche
2002;SOC;24616.0;0;FEMININ;Gauche
2002;SOC;28157.0;0;MASCULIN;Gauche
2002;SOC;15835.0;0;MASCULIN;Gauche
2002;SOC;19460.0;0;MASCULIN;Gauche
2002;SOC;16560.0;0;MASCULIN;Gauche
2002;DVG;20939.0;0;MASCULIN;Gauche
2002;SOC;18772.0;0;FEMININ;Gauche
2002;SOC;20174.0;0;MASCULIN;Gauche
2002;PRG;18853.0;0;MASCULIN;Autre
2002;SOC;12979.0;0;MASCULIN;Gauche
2002;PREP;12679.0;0;MASCULIN;Extreme gauche
2002;SOC;18177.0;0;MASCULIN;Gauche
2002;COM;15889.0;0;MASCULIN;Extreme gauche
2002;SOC;24371.0;0;MASCULIN;Gauche
2002;SOC;20379.0;0;FEMININ;Gauche
2002;VEC;18500.0;0;MASCULIN;Centre gauche
2002;SOC;21428.0;0;MASCULIN;Gauche
2002;SOC;18101.0;0;MASCULIN;Gauche
2002;SOC;16083.0;0;FEMININ;Gauche
2002;SOC;16158.0;0;MASCULIN;Gauche
2002;COM;15860.0;0;MASCULIN;Extreme gauche
2002;SOC;11125.0;0;MASCULIN;Gauche
2002;COM;17729.0;0;FEMININ;Extreme gauche
2002;SOC;12096.0;0;MASCULIN;Gauche
2002;SOC;14013.0;0;FEMININ;Gauche
2002;PRG;15555.0;0;MASCULIN;Autre
2002;SOC;13991.0;0;FEMININ;Gauche
2002;COM;19044.0;0;FEMININ;Extreme gauche
2002;VEC;22617.0;0;FEMININ;Centre gauche
2002;SOC;21390.0;0;FEMININ;Gauche
2002;SOC;11145.0;0;MASCULIN;Gauche
2002;COM;13107.0;0;MASCULIN;Extreme gauche
2002;COM;12979.0;0;FEMININ;Extreme gauche
2002;COM;11498.0;0;FEMININ;Extreme gauche
2002;COM;12684.0;0;MASCULIN;Extreme gauche
2002;SOC;16791.0;0;MASCULIN;Gauche
2002;SOC;9715.0;0;FEMININ;Gauche
2002;SOC;13374.0;0;FEMININ;Gauche
2002;SOC;14593.0;0;FEMININ;Gauche
2002;VEC;10735.0;0;MASCULIN;Centre gauche
2002;COM;15749.0;0;MASCULIN;Extreme gauche
2002;DVG;15284.0;0;MASCULIN;Gauche
2002;SOC;17892.0;0;MASCULIN;Gauche
2002;SOC;11285.0;0;FEMININ;Gauche
2002;SOC;17413.0;0;MASCULIN;Gauche
2002;PRG;18149.0;0;MASCULIN;Autre
2002;SOC;15421.0;0;FEMININ;Gauche
2002;SOC;13280.0;0;FEMININ;Gauche
2002;VEC;17518.0;0;MASCULIN;Centre gauche
2002;SOC;12093.0;0;FEMININ;Gauche
2002;SOC;13929.0;0;MASCULIN;Gauche
2002;COM;17905.0;0;MASCULIN;Extreme gauche
2002;SOC;15568.0;0;MASCULIN;Gauche
2002;SOC;15697.0;0;MASCULIN;Gauche
2002;VEC;17173.0;0;FEMININ;Centre gauche
2002;SOC;27546.0;0;FEMININ;Gauche
2002;SOC;18701.0;0;MASCULIN;Gauche
2002;PRG;16603.0;0;FEMININ;Autre
2002;COM;15906.0;0;MASCULIN;Extreme gauche
2002;SOC;13910.0;0;FEMININ;Gauche
2002;SOC;17854.0;0;MASCULIN;Gauche
2002;SOC;11911.0;0;MASCULIN;Gauche
2002;SOC;16939.0;0;MASCULIN;Gauche
2002;DVG;12863.0;0;MASCULIN;Gauche
2002;DVG;14219.0;0;MASCULIN;Gauche
2002;DVG;11107.0;0;MASCULIN;Gauche
2002;SOC;14234.0;0;MASCULIN;Gauche
2002;SOC;10642.0;0;MASCULIN;Gauche
2002;DVG;4932.0;0;MASCULIN;Gauche
2002;DVG;11630.0;0;MASCULIN;Gauche
2002;REG;16194.0;0;MASCULIN;Droite
2002;DVG;3927.0;0;FEMININ;Gauche
2002;DVG;3952.0;0;MASCULIN;Gauche
2002;SOC;14727.0;0;MASCULIN;Gauche
2002;COM;29518.0;0;FEMININ;Extreme gauche
2002;COM;23154.0;0;MASCULIN;Extreme gauche
2002;UMP;17001.0;0;MASCULIN;Droite
2002;UMP;12670.0;0;MASCULIN;Droite
2002;REG;12495.0;0;MASCULIN;Droite
2002;SOC;1050.0;0;FEMININ;Gauche
2002;DVG;3716.0;0;MASCULIN;Gauche
2002;UMP;26697.0;0;MASCULIN;Droite
2002;UMP;25811.0;0;MASCULIN;Droite
2002;UMP;24060.0;0;MASCULIN;Droite
2002;UMP;33671.0;0;MASCULIN;Droite
2002;DVD;18454.0;0;MASCULIN;Centre droite
2002;UMP;25565.0;0;MASCULIN;Droite
2002;UMP;16667.0;0;FEMININ;Droite
2002;UMP;19662.0;0;FEMININ;Droite
2002;FN;10065.0;0;MASCULIN;Extreme droite
2002;UMP;18302.0;0;MASCULIN;Droite
2002;UMP;21167.0;0;MASCULIN;Droite
2002;UMP;23202.0;0;MASCULIN;Droite
2002;UMP;19075.0;0;MASCULIN;Droite
2002;UMP;16379.0;0;MASCULIN;Droite
2002;UMP;20402.0;0;MASCULIN;Droite
2002;UMP;17655.0;0;FEMININ;Droite
2002;UMP;13454.0;0;MASCULIN;Droite
2002;UMP;17303.0;0;MASCULIN;Droite
2002;UMP;16431.0;0;FEMININ;Droite
2002;FN;9101.0;0;FEMININ;Extreme droite
